Shipping Point,DepotLongitude,DepotLatitude,Ship to,CusLongitude,CusLatitude,Planned Delivery Date,DOW,Beginning1,Ending1,Beginning2,Ending2,Number of HUs,Dwell Time,Total Volume,Total Weight,AllowedTrucks
2524,121.09739842881,14.309532385263,70152945,121.0138355,14.55228764,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.0,0.017,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70584255,121.00877,14.55939,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.000248,0.058,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70019475,121.1398343,14.56518703,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.0,0.034,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019425,121.1386665,14.57923238,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.003,1.528,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70019527,121.0227709,14.20674401,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.002,0.795,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70019475,121.1398343,14.56518703,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.011,5.958,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.003,2.439,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70042197,121.123774,14.58394216,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.006,2.606,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70043420,121.0276651,14.56539821,2023-01-20,Friday,08:00,17:00,,,2.0,1.0,0.002,1.626,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70138438,121.1060491,14.60442645,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.007,4.479,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70347238,121.123968,14.58424845,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.004,2.359,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70084418,121.1380988,14.57964031,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.005,2.575,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70246377,121.1372932,14.57956464,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.004,2.137,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70152945,121.0138355,14.55228764,2023-01-20,Friday,08:00,17:00,,,2.0,1.0,0.006,3.928,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70382797,121.064459,14.54644879,2023-01-20,Friday,08:00,17:00,,,2.0,1.0,0.005,3.206,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70130674,121.0844611,14.62594348,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.004,1.631,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70019425,121.1386665,14.57923238,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.004,0.576,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70019475,121.1398343,14.56518703,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.01,1.26,"{AUV, MC, 4w, 6w}"
2524,121.09739842881,14.309532385263,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.003,0.383,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70019527,121.0227709,14.20674401,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.005,0.63,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70412170,121.1022785,14.62271103,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.002,1.561,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70138438,121.1060491,14.60442645,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.005,0.632,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70084418,121.1380988,14.57964031,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.006,0.699,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70130674,121.0844611,14.62594348,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.007,0.9,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70042197,121.123774,14.58394216,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.002,0.27,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70423734,121.0120751,14.53985438,2023-01-20,Friday,08:00,17:00,,,2.0,1.0,0.002,1.347,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019425,121.1386665,14.57923238,2023-01-16,Monday,08:00,17:00,,,2.0,1.0,0.002,0.98,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019527,121.0227709,14.20674401,2023-01-12,Thursday,08:00,17:00,,,3.0,1.0,0.002,1.246,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70412170,121.1022785,14.62271103,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.002,0.27,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70347238,121.123968,14.58424845,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.002,0.27,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019475,121.1398343,14.56518703,2023-01-16,Monday,08:00,17:00,,,3.0,1.0,0.002,1.066,"{AUV, MC, 4w, 6w}"
2522,121.084957449375,14.5440065750203,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,2.0,1.0,0.004,1.576,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70246377,121.1372932,14.57956464,2023-01-23,Monday,08:00,17:00,,,1.0,1.0,0.002,0.203,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70382544,120.8563922,14.41593786,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.18,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70382797,121.064459,14.54644879,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.004,0.45,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70042197,121.123774,14.58394216,2023-01-16,Monday,08:00,17:00,,,3.0,1.0,0.003,1.28,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70019391,121.0349877,14.57679518,2023-01-13,Friday,08:00,17:00,,,3.0,1.0,0.001,0.446,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70138438,121.1060491,14.60442645,2023-01-16,Monday,08:00,17:00,,,4.0,1.0,0.005,4.35,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70084418,121.1380988,14.57964031,2023-01-16,Monday,08:00,17:00,,,8.0,1.0,0.014,7.492,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70130674,121.0844611,14.62594348,2023-01-16,Monday,08:00,17:00,,,4.0,1.0,0.004,1.816,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70034004,121.0831835,14.55792821,2023-01-13,Friday,08:00,17:00,,,3.0,1.0,0.001,0.436,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70347238,121.123968,14.58424845,2023-01-16,Monday,08:00,17:00,,,4.0,1.0,0.002,1.156,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70244565,121.0762425,14.56191922,2023-01-13,Friday,08:00,17:00,,,5.0,1.0,0.003,1.548,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70246377,121.1372932,14.57956464,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.001,0.254,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70382544,120.8563922,14.41593786,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.000113,0.068,"{AUV, 4w, 6w, 10w, 40ft}"
2522,121.084957449375,14.5440065750203,70412170,121.1022785,14.62271103,2023-01-16,Monday,08:00,17:00,,,3.0,1.0,0.001,0.538,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70126798,121.0367324,14.58946963,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.000423,0.054,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70133553,121.0667741,14.54511586,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.007,0.989,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70019392,121.0537137,14.54642851,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.001,0.097,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70133553,121.0667741,14.54511586,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.000423,0.054,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019425,121.1386665,14.57923238,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.002,0.217,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70400253,121.0520374,14.55267566,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.001,0.139,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70043420,121.0276651,14.56539821,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.0,0.036,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019527,121.0227709,14.20674401,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.005,0.611,"{AUV, 4w, 6w, 10w, 40ft}"
2524,121.09739842881,14.309532385263,70423734,121.0120751,14.53985438,2023-01-20,Friday,08:00,17:00,,,1.0,1.0,0.000423,0.054,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019475,121.1398343,14.56518703,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.005,0.88,"{AUV, MC, 4w, 6w}"
2510,121.078721444451,14.2268060600995,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.002,0.222,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70034004,121.0831835,14.55792821,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.005,0.627,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70042197,121.123774,14.58394216,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.002,0.338,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019391,121.0349877,14.57679518,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.001,0.104,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019392,121.0537137,14.54642851,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.007,1.171,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70408061,121.0522527,14.54579924,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.001,0.091,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70412170,121.1022785,14.62271103,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.003,0.465,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70347238,121.123968,14.58424845,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.001,0.173,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70043420,121.0276651,14.56539821,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.003,0.39,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70246377,121.1372932,14.57956464,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.006,0.738,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70244565,121.0762425,14.56191922,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.003,0.489,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70138438,121.1060491,14.60442645,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.016,1.78,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70084418,121.1380988,14.57964031,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.011,1.502,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70382544,120.8563922,14.41593786,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.002,0.286,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70382797,121.064459,14.54644879,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.002,0.273,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70130674,121.0844611,14.62594348,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.004,0.379,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70390791,121.1060634,14.60420446,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.009,1.266,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70400253,121.0520374,14.55267566,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.001,0.114,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019425,121.1386665,14.57923238,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.005,0.748,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019527,121.0227709,14.20674401,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.003,0.396,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019475,121.1398343,14.56518703,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.007,0.99,"{AUV, MC, 4w, 6w}"
2510,121.078721444451,14.2268060600995,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.004,0.572,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70042197,121.123774,14.58394216,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.002,0.264,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019391,121.0349877,14.57679518,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.003,0.418,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019392,121.0537137,14.54642851,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.006,0.946,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70133553,121.0667741,14.54511586,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.004,0.572,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70043420,121.0276651,14.56539821,2023-01-13,Friday,08:00,17:00,,,2.0,1.0,0.002,0.328,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70138438,121.1060491,14.60442645,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.003,0.374,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70084418,121.1380988,14.57964031,2023-01-16,Monday,08:00,17:00,,,2.0,1.0,0.007,1.008,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70130674,121.0844611,14.62594348,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.004,0.638,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70408061,121.0522527,14.54579924,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.002,0.242,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70347238,121.123968,14.58424845,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.002,0.33,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70244565,121.0762425,14.56191922,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.003,0.418,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70246377,121.1372932,14.57956464,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.003,0.44,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70382544,120.8563922,14.41593786,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.003,0.44,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70382797,121.064459,14.54644879,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.003,0.506,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019425,121.1386665,14.57923238,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.000488,0.126,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70400253,121.0520374,14.55267566,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.003,0.418,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70019475,121.1398343,14.56518703,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.000314,0.102,"{AUV, MC, 4w, 6w}"
2510,121.078721444451,14.2268060600995,70019480,120.8572967,14.40886541,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.001,0.06,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70412170,121.1022785,14.62271103,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.003,0.44,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70034004,121.0831835,14.55792821,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.000276,0.091,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70042197,121.123774,14.58394216,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.002,0.227,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70133553,121.0667741,14.54511586,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.001,0.203,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70408061,121.0522527,14.54579924,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.001,0.163,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70412170,121.1022785,14.62271103,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.000381,0.125,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70244565,121.0762425,14.56191922,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.0,0.068,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70138438,121.1060491,14.60442645,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.004,0.489,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70084418,121.1380988,14.57964031,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.008,0.843,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70130674,121.0844611,14.62594348,2023-01-16,Monday,08:00,17:00,,,1.0,1.0,0.003,0.325,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70382797,121.064459,14.54644879,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.002,0.12,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70382544,120.8563922,14.41593786,2023-01-12,Thursday,08:00,17:00,,,1.0,1.0,0.0,0.034,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70400253,121.0520374,14.55267566,2023-01-13,Friday,08:00,17:00,,,1.0,1.0,0.0,0.034,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.106,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.102,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.004,1.042,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.007,2.328,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.006,0.888,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.067,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.000415,0.133,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.023,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.002,0.171,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.002,0.252,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,2.0,0.333333333,0.000124,0.032,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.033,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.273,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.03,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.067,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.247,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.003,0.425,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.014,5.678,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.003,1.528,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.003,0.422,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.065,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.005,0.977,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.032,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,2.0,0.333333333,0.024,1.719,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.000403,0.064,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,2.0,0.333333333,0.002,0.852,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70082414,121.019613,14.51661422,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.000372,0.087,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.004,0.662,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.093,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.058,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.0,0.262,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.051,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.103,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.001,0.19,"{AUV, 4w, 6w, 10w, 40ft}"
2510,121.078721444451,14.2268060600995,70395155,121.055598,14.55540859,2023-01-13,Friday,08:00,17:00,,,1.0,0.333333333,0.003,0.465,"{AUV, 4w, 6w, 10w, 40ft}"
