#{"t_start": 1766670828.3623374, "env_id": "None"}
r,l,t
5.0007563,9,16711.79403
5.159909,24,16713.89514
3.9618225,4,16715.500373
4.9740133,42,16718.219694
4.7276583,53,16723.086699
4.658533,77,16731.181923
4.2719707,90,16731.471295
4.8719287,65,16737.063099
3.9285712,100,16738.430368
4.927748,39,16739.052796
4.652671,10,16740.858443
4.62844,65,16744.582893
4.961411,20,16749.168875
4.879254,45,16758.064949
3.6905675,100,16758.067165
4.887209,2,16758.520522
4.0250063,95,16758.520828
4.5258093,6,16760.560777
3.6264513,100,16763.166332
4.6437454,22,16764.909623
4.97398,29,16765.140021
2.8402843,39,16769.862514
5.0359,28,16769.862852
4.3920226,7,16771.209512
4.9740133,24,16774.992078
2.4324915,85,16775.678774
4.901278,21,16776.389723
5.034765,13,16778.706626
4.7358556,84,16781.704818
5.2363415,17,16781.866248
4.796902,34,16782.300056
5.100587,40,16784.129504
4.849256,12,16784.454661
4.6663074,20,16785.569486
4.834952,25,16786.467301
4.9506745,44,16794.509171
4.945259,54,16795.9032
4.8832245,14,16796.916384
5.1120887,10,16797.638082
4.7856455,58,16798.034791
4.666016,23,16801.002614
4.822304,79,16802.585703
5.003703,38,16806.18641
4.698698,40,16807.312794
5.078965,10,16809.466273
5.13322,38,16810.252982
5.0545044,33,16810.920444
2.8381634,72,16820.770876
5.0469894,59,16821.105151
4.989533,57,16821.918263
2.925258,4,16821.918534
4.8413725,24,16826.620114
3.829248,100,16830.391274
4.950834,11,16832.514729
5.037861,56,16838.322199
1.8556689,1,16838.518411
4.3330464,9,16840.26376
4.3623285,91,16840.503937
3.6836004,100,16841.581648
4.9195833,72,16847.442778
4.953615,59,16852.884078
4.949545,52,16852.884386
4.0424514,3,16853.587089
5.005863,38,16860.321738
3.6847756,100,16860.563239
4.726006,13,16862.626858
4.492091,85,16865.382795
4.9616747,32,16867.973786
5.1038537,25,16873.908449
3.6406476,100,16874.162707
4.9289284,8,16875.605838
2.642381,65,16877.70619
4.6798224,15,16878.505273
4.6098356,4,16878.847714
4.532606,5,16880.312804
4.642437,82,16885.034726
4.8113527,63,16887.977472
5.152135,32,16891.180207
2.4997115,4,16892.047308
4.7677455,62,16892.407404
4.7562494,12,16895.842106
4.8185906,10,16898.924841
4.3820543,3,16899.592036
4.2659273,92,16901.326972
2.5556962,3,16901.916199
5.0422177,43,16902.428474
2.6815116,9,16903.41678
4.7163315,5,16903.417154
3.7104502,100,16910.194378
4.918721,36,16911.560345
4.9168663,72,16914.897378
3.7096403,2,16915.195903
4.9171405,58,16916.088029
4.969559,43,16919.352412
2.7213037,28,16920.339968
4.896305,72,16926.445849
4.215737,3,16927.271054
4.818068,53,16931.101497
4.895364,54,16932.495936
4.924242,29,16933.474056
5.1016407,13,16933.742399
3.883355,100,16937.157551
3.9673872,2,16937.651935
4.474935,7,16939.277276
4.722005,40,16942.247934
4.7304835,48,16945.453188
4.8809047,23,16945.895733
4.969883,59,16954.219969
3.7602718,100,16956.348564
4.8442154,54,16957.538961
4.8808184,74,16961.452559
4.7890916,26,16963.173105
4.8540983,56,16967.015891
5.136942,33,16970.100444
4.944142,63,16970.505541
4.9165473,33,16975.371422
4.7183337,76,16978.085488
4.8233104,41,16979.162014
4.7159944,51,16981.244265
5.008277,44,16989.194641
5.0488744,11,16991.173923
4.778933,54,16993.088098
4.7559366,13,16993.741858
4.8533263,75,16993.969832
4.1422825,93,16994.586353
5.0244637,23,16997.6496
5.1274323,21,16998.564667
5.137329,18,17001.79395
4.933564,13,17001.794299
4.35112,4,17003.361818
5.0774813,28,17008.409244
4.7639966,72,17009.719908
5.0269737,33,17010.49662
5.0497766,8,17011.455398
4.836144,79,17011.455732
2.699785,12,17013.381665
4.953345,29,17017.542471
0.16522296,1,17017.804029
5.0385427,54,17021.904142
2.8007948,46,17023.660037
4.313655,4,17024.403645
1.8264017,100,17029.083666
2.8154721,37,17033.227455
4.8420486,80,17035.949788
4.353925,87,17040.482358
3.0710318,2,17040.897179
5.0093675,41,17041.30998
4.9053025,36,17042.350406
2.9215767,21,17045.441508
4.6830125,9,17048.250466
4.4319077,87,17049.188323
4.9968762,5,17049.815727
4.944381,41,17050.722259
5.099652,44,17058.640363
4.7688212,81,17059.324203
4.935194,26,17066.298357
4.693426,81,17066.522329
2.314821,1,17066.784869
3.763088,100,17070.394206
4.5623665,4,17071.256091
5.172539,40,17074.226883
5.0783606,43,17074.430143
4.7740197,76,17075.145522
4.2835035,6,17076.742822
2.836859,17,17079.034039
4.951619,13,17080.556572
4.9030685,42,17081.313664
4.600723,26,17086.028
4.819483,31,17086.517974
4.92715,22,17091.064805
4.7333107,82,17093.005973
4.924609,10,17095.87624
4.797094,58,17100.205577
5.046505,22,17100.972257
3.7657745,100,17101.706506
5.143993,9,17101.926509
4.761562,44,17102.225273
4.4903703,21,17106.192168
4.8374314,80,17119.059875
3.7597048,100,17122.492576
2.3593373,1,17122.86678
1.5514263,100,17123.967646
4.481564,84,17125.34082
5.1387305,22,17128.24557
4.9867864,40,17132.360391
4.6056285,77,17135.910271
4.887639,61,17138.092499
4.800288,55,17140.689156
5.203779,18,17141.191435
4.64997,77,17148.87953
2.784898,53,17150.640371
2.3593373,1,17150.88783
4.3759627,87,17159.538316
3.7178507,100,17159.976946
4.7556586,76,17164.956757
3.7730362,100,17173.075275
4.238014,89,17177.71562
4.8417435,28,17178.32217
3.9077716,100,17180.330035
3.791513,100,17187.787606
4.9732013,53,17190.601669
4.747288,79,17194.984602
4.961197,28,17196.023983
4.980704,12,17197.960048
4.907787,57,17200.548312
4.3304286,88,17201.566064
4.873123,58,17212.027935
3.8049753,100,17218.777314
4.650076,84,17218.887116
3.6507618,100,17220.208222
4.9662185,42,17221.721916
4.943285,58,17232.317047
4.846635,49,17233.240939
4.792451,81,17238.145792
3.8544657,100,17240.367002
4.380984,86,17250.92451
3.8522604,100,17254.208215
4.775576,24,17255.391463
4.01281,3,17256.059543
4.483722,88,17260.568215
3.841028,100,17260.568557
4.644008,26,17260.918293
5.0542245,32,17267.826997
4.720761,17,17270.946817
4.762373,62,17273.853042
4.8217673,20,17279.089243
3.7710316,100,17279.592343
4.9618964,12,17282.125676
5.0066767,47,17282.324577
3.8323607,100,17282.930586
5.1221848,20,17283.267587
4.961493,44,17292.222106
4.9596562,67,17296.323324
4.8100686,67,17297.495369
5.1056905,21,17300.377501
3.8198876,100,17303.691922
4.9700637,71,17312.967475
3.790084,99,17312.967834
4.755042,62,17314.209228
4.9237885,58,17316.47383
4.556357,41,17323.47967
4.896417,63,17330.934166
4.944687,75,17330.934619
3.8721302,100,17335.755834
5.0068765,22,17336.726798
4.908014,65,17337.775333
5.0057306,29,17342.249968
4.7098775,59,17344.516634
4.789674,79,17354.446457
5.0528116,45,17355.114151
4.014425,95,17358.273616
4.9343457,18,17358.697941
4.569601,86,17361.294438
4.7762837,58,17374.015313
3.8657906,100,17375.837563
4.6925874,83,17376.703833
1.5492676,100,17379.964458
5.009363,16,17380.377877
4.694002,21,17385.644394
4.8288207,61,17387.973113
4.9542875,59,17389.279625
4.956494,55,17392.448216
4.8765626,69,17403.264111
3.8862708,97,17406.446893
4.9305115,80,17406.921456
4.64181,72,17408.414526
5.0528555,17,17410.488763
4.18846,10,17411.605793
4.0916476,92,17422.892936
4.8571906,59,17423.493641
4.9057064,76,17427.469521
3.6847773,100,17429.854657
4.6641364,65,17440.11045
3.6818895,100,17445.066571
1.6396273,100,17445.625356
3.661947,100,17449.840461
5.0412025,34,17451.735718
4.852793,61,17453.061562
4.9124312,46,17462.186996
1.6339706,100,17465.470411
4.8938265,17,17465.470818
4.8048205,82,17466.900007
3.7928638,100,17475.413342
5.2475815,17,17478.821671
4.9044557,69,17480.406313
4.208462,6,17481.563863
3.716784,100,17487.537934
5.03135,40,17487.538413
5.039899,28,17488.601732
1.5845494,100,17489.920742
5.035391,50,17497.768555
4.649646,84,17506.011676
3.6829371,100,17509.528258
3.7059321,100,17510.585166
4.8488097,7,17511.023919
4.906599,47,17515.521531
3.862325,100,17520.925916
4.950475,46,17526.158955
4.993789,45,17529.630468
4.0627103,93,17532.23169
3.6116853,100,17533.884487
4.9702077,58,17542.584921
4.880907,57,17544.105086
3.7325766,100,17550.387703
3.754205,100,17556.541755
4.789141,59,17558.607143
5.0790353,34,17567.07499
3.8018827,100,17567.07533
4.872691,46,17567.264807
4.638173,78,17567.534912
4.913816,3,17568.092061
4.374828,36,17574.650739
4.7033615,77,17583.610615
4.214563,91,17586.284274
2.764733,62,17588.016773
3.6102076,100,17588.879057
2.4074397,31,17593.598973
4.8572373,54,17601.183605
4.8791733,74,17604.301889
3.951667,100,17604.844208
2.3703024,75,17610.866322
4.899478,63,17618.390671
4.442005,87,17619.965219
4.920129,61,17623.713854
4.4230013,90,17626.346171
4.969238,27,17629.787096
5.1242886,29,17631.789351
3.802527,100,17641.822052
4.2175026,92,17641.822442
2.8679142,10,17643.970086
3.6274965,100,17651.186888
3.8197856,100,17654.669588
4.852009,62,17655.703711
4.774955,67,17658.916616
4.8070307,63,17665.387337
4.7861714,71,17670.587447
4.829696,62,17672.609234
4.8366694,79,17673.036838
4.823003,62,17682.581147
3.8289404,100,17687.484018
2.6743765,82,17689.750472
4.9964514,14,17690.175352
3.4211104,100,17692.759443
5.023621,51,17701.879227
3.6053972,100,17704.970632
3.6561625,100,17710.688618
5.148913,38,17712.376565
4.572589,9,17713.137245
3.7332551,100,17715.289092
4.4149675,88,17720.542746
4.8984256,32,17721.972724
4.835404,55,17724.739523
5.138187,20,17725.987989
5.006595,62,17726.560696
4.5904455,17,17729.211761
5.159596,13,17730.789461
4.7567225,45,17731.451422
4.8987937,37,17738.439465
4.888258,62,17742.111736
4.543199,82,17745.005214
4.7093225,76,17747.551036
4.958564,53,17750.80488
2.812471,44,17754.212851
5.030268,45,17761.389747
4.1387634,94,17764.451748
3.9004693,100,17769.0538
4.5824246,85,17775.347716
2.92167,37,17779.189503
2.5243664,78,17779.65083
4.6374807,82,17782.941658
4.8174257,42,17783.696478
5.1227727,15,17786.479258
4.961263,10,17789.23144
4.9357495,29,17789.231742
4.891502,20,17793.887144
4.970073,72,17794.562698
4.8509884,18,17797.921032
3.8517625,100,17800.27329
5.0297,12,17800.273649
4.7526946,60,17801.550056
4.9048347,31,17808.236617
5.147472,27,17808.815097
4.9015236,79,17811.05466
4.461035,85,17819.161161
4.777555,64,17822.597958
2.6441166,25,17825.518289
3.9140725,97,17829.13775
5.228795,8,17830.742536
3.7180037,100,17831.98732
4.7766924,72,17837.92767
4.956732,56,17844.630264
3.9400792,96,17845.508863
4.9019027,61,17851.130924
4.393414,89,17851.131298
4.9792933,59,17858.828041
4.9522705,64,17859.055265
4.6882615,73,17867.4147
4.8336635,61,17872.039485
3.770777,100,17872.258587
4.6142507,10,17874.175693
4.888464,15,17875.050794
4.1703167,90,17877.43039
4.8739567,54,17886.669559
4.1715093,94,17887.326718
5.028982,60,17888.679465
4.9849305,19,17890.562832
4.964526,62,17891.809188
5.151491,24,17894.072893
4.813548,71,17907.549374
4.1929173,94,17907.784925
4.590521,81,17913.235375
4.445841,3,17913.898427
3.557269,100,17914.135459
4.6366763,15,17917.224063
4.971913,47,17919.024392
5.023659,40,17922.119217
2.5530934,1,17922.305209
5.0589185,26,17922.455515
4.9137387,77,17926.294153
5.03281,32,17926.579067
4.9719963,31,17930.253059
4.9577456,70,17937.910306
4.604896,72,17942.930346
4.8059254,62,17944.119254
3.8486784,99,17947.752534
5.1315274,31,17949.822881
4.681202,71,17953.31109
1.6816168,100,17963.633303
4.9294934,67,17964.311207
4.4424005,88,17966.501067
4.886327,60,17966.501489
5.088013,18,17970.880453
4.976688,41,17974.500589
4.945486,24,17976.759396
5.0314474,14,17979.249481
5.001718,72,17979.708868
5.0862904,28,17985.552148
4.247731,92,17988.234888
4.856218,15,17989.751458
4.4311147,87,17993.19083
4.761482,62,17993.722005
4.907012,43,17997.916305
4.9717026,61,18002.569912
5.1649847,27,18008.143111
2.8848705,62,18008.698297
4.87722,76,18011.324435
5.0483456,54,18011.955501
5.200847,17,18012.094041
5.029489,35,18018.328869
4.864042,20,18022.093406
4.8730226,64,18026.32342
4.836315,71,18027.107052
4.8059206,81,18030.828772
4.922495,58,18035.171868
4.9761977,50,18037.878426
2.541172,1,18038.114993
4.869082,59,18042.740262
4.016285,95,18048.751894
4.6536503,66,18052.308379
4.651377,82,18052.308711
4.576424,9,18054.006067
4.748384,57,18055.838881
5.0604672,27,18062.640779
5.023087,53,18066.504015
4.021665,96,18069.432876
3.7056065,100,18073.973183
5.117533,4,18075.244406
4.9191875,35,18083.01662
3.7981167,95,18083.01694
5.2210236,10,18085.205025
3.795583,100,18087.786794
4.494817,85,18088.032809
4.296152,25,18088.258268
4.7392497,7,18090.105423
5.0223894,39,18097.349446
4.8119082,15,18100.15398
4.844902,66,18103.984873
3.7042093,100,18107.767822
3.8256698,97,18110.54486
2.5393486,7,18111.722534
4.9946275,58,18113.182944
4.774503,7,18114.45699
4.844483,60,18117.717655
4.856205,33,18118.312015
4.9502134,14,18121.048366
4.9808397,7,18122.992221
4.940111,56,18127.237727
3.696982,100,18129.513934
5.243676,13,18129.74298
4.734159,63,18132.453814
5.052035,39,18139.498016
5.0577173,45,18143.322472
3.7976518,100,18144.834199
4.3891907,5,18145.896628
5.218038,8,18147.525198
3.7226844,100,18151.842978
4.8273845,13,18155.498619
4.643803,78,18159.691779
1.6971037,100,18160.065437
4.692109,6,18161.310543
3.6834574,100,18170.782287
4.7780623,54,18172.504253
4.9601884,8,18173.995987
2.705935,11,18175.967393
3.8047757,100,18176.761697
2.5125864,84,18179.68309
4.8765154,20,18181.309555
5.066385,54,18188.290602
4.9641213,40,18189.326355
4.634566,8,18189.871783
3.7233486,100,18191.722334
4.8385944,24,18194.426872
5.05268,18,18195.278606
1.5375339,100,18203.532653
4.703013,5,18204.682793
5.0841074,44,18205.651584
4.79562,48,18205.651989
4.8667083,17,18209.206645
3.6475236,100,18211.166219
4.8849707,30,18211.16654
4.9580383,24,18216.190734
4.8301497,20,18220.187878
4.925858,67,18221.459618
4.5307355,13,18223.97961
4.704245,58,18224.73068
4.6011767,4,18225.783567
4.7854414,55,18234.496825
3.737899,98,18235.80654
5.0618434,45,18236.229785
4.934169,59,18240.071337
5.080685,25,18240.896846
2.8506536,38,18242.153038
4.9223304,42,18245.330953
2.3126,1,18245.569295
5.248362,20,18249.116636
4.8666735,6,18250.163321
4.5925546,9,18251.768024
4.682693,56,18252.72047
4.4316125,9,18254.359573
4.5583076,82,18257.27406
2.559708,82,18259.568687
4.329437,6,18261.40706
2.6853187,45,18262.12128
5.122007,32,18262.380741
2.8062596,41,18269.902056
5.0262785,57,18273.75016
4.5473833,86,18276.721444
4.672524,85,18279.398306
4.9492917,61,18286.345614
4.5025964,85,18289.116824
4.77213,62,18290.108102
5.026589,23,18292.72174
2.6452577,82,18296.837502
4.995446,40,18297.711059
4.6887283,5,18297.880181
4.8018007,11,18299.864516
4.7470546,18,18301.612158
4.845064,10,18302.237329
5.1788344,8,18304.236665
4.7378883,70,18306.240032
4.9409094,68,18308.036386
3.6931086,3,18308.732335
4.7663584,6,18310.016956
4.741296,19,18310.216149
4.9810834,36,18312.374404
5.160493,15,18313.083349
4.89391,15,18315.999489
4.8797154,40,18322.123694
3.8594286,100,18325.313486
5.2155604,21,18329.315738
3.97175,94,18330.094967
4.902849,47,18330.867251
2.542011,82,18334.045925
5.047179,54,18341.037537
4.8622203,61,18343.916636
4.91503,69,18348.458276
4.889162,42,18350.36781
4.7397265,6,18352.332935
3.711504,100,18352.856626
4.6069865,16,18353.326483
4.8737535,55,18356.695847
4.896009,33,18359.048016
4.8064866,43,18360.474821
3.6546743,100,18374.167445
4.33685,89,18375.324616
2.4793239,81,18378.132574
4.115886,95,18380.519925
5.0777216,9,18381.588599
4.1716547,4,18382.612546
5.056954,5,18383.596067
4.1590605,9,18385.545857
5.06397,42,18389.932806
4.854221,41,18394.791356
4.578616,87,18396.774566
5.019667,9,18397.411042
3.6717863,100,18398.075892
4.737254,7,18398.270859
4.740928,5,18399.104391
1.9770898,1,18399.363054
4.8873796,17,18401.019566
4.4529524,3,18401.602208
5.146635,21,18405.679726
4.8241253,74,18406.598197
4.960287,53,18410.267225
4.994865,63,18413.96626
5.007432,34,18417.401778
5.0761375,29,18423.298509
4.8367386,82,18425.815876
3.7069325,100,18429.402605
2.5941474,21,18433.16181
4.924171,43,18433.410757
5.0044065,43,18434.983793
3.8243623,100,18435.521607
3.886058,5,18436.758098
4.7500405,8,18439.07255
2.320989,4,18440.370721
4.9270697,43,18444.125003
4.984163,19,18444.760292
4.1710396,6,18445.503455
4.9493904,44,18446.170153
2.693175,52,18446.425834
5.030032,18,18450.131694
4.9465775,54,18458.827233
4.343036,89,18466.390517
4.7332582,82,18466.390871
4.783777,65,18466.391086
4.7108064,11,18469.067629
4.923994,49,18471.117392
2.927993,11,18474.054188
2.928942,18,18474.24468
5.0784726,19,18477.9032
4.38823,3,18478.452043
4.8965254,52,18478.943613
5.1430216,7,18480.295658
3.7321975,100,18490.086801
4.924623,73,18494.618845
4.034329,95,18494.882724
4.583821,69,18495.862284
4.621867,39,18504.505853
5.0325594,8,18505.994445
4.9360485,71,18506.220897
4.3550262,7,18507.423564
4.3724484,5,18508.475203
5.1013827,63,18509.383594
4.982598,28,18511.365053
4.655101,78,18512.783987
5.1183715,20,18513.01866
4.486852,18,18518.042162
4.9157224,46,18519.560352
5.186726,16,18521.770571
4.9596114,58,18524.886261
5.0663233,35,18526.451249
4.8545613,61,18527.251508
4.3582454,7,18527.870401
4.737072,16,18528.045688
5.23209,12,18530.85614
4.9214787,79,18539.353837
4.7008777,52,18540.101622
4.622132,7,18541.436298
2.7513907,4,18542.082654
4.670891,79,18549.253773
3.6601474,100,18550.580588
5.023621,31,18554.992669
4.859884,76,18555.476959
3.7322934,3,18555.726059
4.762108,29,18555.923719
4.854268,10,18557.875251
5.3204427,12,18558.064948
4.9972916,16,18558.74718
4.4166985,8,18559.975321
5.0825324,11,18562.238342
4.9658165,18,18563.356619
4.283493,7,18564.321059
3.5607543,100,18565.673784
4.9781547,39,18571.361752
4.964847,52,18572.065448
4.7324553,19,18575.972078
5.009416,59,18576.147686
4.9248753,42,18581.051901
5.0432105,18,18581.052302
4.4774833,5,18582.21408
5.0186505,34,18584.009979
4.1629963,6,18585.202564
1.5773382,100,18586.686921
4.8365498,42,18590.392917
4.6423163,53,18592.457238
5.044688,22,18597.285606
5.07223,52,18598.505796
4.6112185,6,18598.506214
2.4782727,62,18599.026863
5.223493,17,18602.066263
4.8137674,25,18603.953301
5.049615,29,18604.230249
2.315259,1,18604.466074
4.995954,19,18606.25739
5.130583,12,18608.287432
4.728403,76,18608.287802
4.6413183,3,18609.491943
5.0491004,21,18610.263429
5.033058,16,18610.962228
2.777567,44,18617.390487
4.773923,71,18626.485285
4.8889623,75,18626.485654
4.5044446,2,18626.974306
4.0343885,4,18627.398594
3.8897526,98,18630.373552
4.8239827,65,18631.908668
4.9072914,16,18633.61745
4.994612,9,18633.824394
4.9081945,14,18636.476213
5.002394,20,18638.747381
4.8107843,65,18641.631225
4.7222548,80,18643.776065
4.9778285,36,18644.556716
4.996201,32,18645.194414
5.1149316,26,18646.286115
5.1213684,25,18651.441555
4.925528,39,18651.86356
2.8414857,38,18653.878777
4.471679,10,18656.482875
5.1090665,10,18658.254825
5.1277785,20,18662.354359
4.4703445,83,18662.787268
3.609234,4,18663.156279
4.8491354,58,18664.860224
2.6137357,20,18667.755352
4.5168924,77,18670.018549
5.056937,32,18671.381685
3.105561,2,18671.852408
4.5568767,11,18672.444577
4.9857235,23,18673.349508
2.54247,10,18674.457306
4.8019214,53,18677.041858
5.096555,22,18677.436543
5.1539454,37,18678.971994
5.000431,10,18679.477494
4.924089,26,18682.854069
5.1064453,17,18684.000362
4.771386,20,18687.845916
5.1765,39,18688.493993
4.8734393,29,18691.649865
2.801026,11,18692.015725
4.817669,74,18692.016097
5.0481753,21,18693.349816
5.1998982,9,18693.671582
5.0794687,20,18695.58523
4.81547,12,18695.882864
5.043489,22,18698.397803
4.397777,16,18700.290811
4.7451663,7,18700.291187
5.0877376,25,18702.403364
5.0323744,49,18702.673059
5.0444703,13,18703.082953
4.905946,23,18706.971503
2.8607457,14,18709.321267
2.8717515,40,18709.321621
4.979592,42,18709.910751
4.398801,6,18710.58943
4.5209284,9,18712.460962
2.6068962,2,18713.12493
4.984161,30,18716.975288
4.4903293,86,18718.179771
4.3002176,11,18719.057101
4.795524,19,18722.386922
2.3863022,1,18722.57096
4.405409,5,18723.459694
5.1977935,38,18724.852849
4.9147553,64,18725.452198
4.584767,76,18726.490676
4.843728,36,18733.596424
3.1591737,6,18734.886722
4.937628,53,18735.996324
4.9789686,64,18736.650453
4.7203836,52,18737.432504
4.911661,15,18739.163573
4.8443503,35,18741.053823
4.9548216,24,18741.847884
4.9536457,15,18742.569329
4.953555,35,18743.434299
4.495981,11,18744.760171
5.0679336,14,18746.392959
5.1526113,14,18747.095796
5.0739293,20,18748.788735
5.1291995,26,18748.789072
2.6858935,3,18749.380981
2.6963983,4,18749.574325
5.162953,18,18749.576329
4.8115344,18,18750.599671
3.9811666,4,18751.339386
4.5208635,8,18751.339763
2.8037486,7,18752.826996
4.95324,10,18753.238439
4.305268,6,18754.096455
5.119977,48,18759.56093
2.631022,3,18760.730233
4.5927377,47,18763.129396
4.92399,13,18763.327671
5.144175,8,18764.613318
4.7786465,73,18765.026736
4.659354,82,18770.674102
4.8091183,46,18773.589759
4.868299,58,18774.654301
4.4971266,7,18775.847183
2.574695,22,18776.832296
4.808327,57,18777.255477
4.827444,17,18778.569628
4.743191,15,18779.073738
5.021637,13,18779.524727
2.6858146,7,18780.150491
2.9589036,8,18781.125286
2.9204903,12,18783.111338
2.5606964,2,18783.467199
2.658351,68,18791.14466
4.9011455,63,18792.078445
3.575139,3,18792.691805
4.990094,43,18792.921065
4.18471,6,18793.878689
5.001037,15,18794.086286
4.852479,73,18794.785223
4.624034,2,18795.210435
2.9042115,28,18799.437153
4.685514,54,18807.050241
4.808071,70,18807.525954
5.0102277,35,18807.738264
4.7385683,66,18808.086091
4.131208,6,18808.837519
5.063704,20,18811.371779
2.8792129,30,18812.282389
4.9590197,37,18813.898281
5.085171,11,18814.404793
4.9675126,39,18815.573535
5.113325,12,18816.300138
5.0907717,16,18820.676221
4.9074802,40,18822.98993
4.9635863,33,18823.329304
4.3950367,87,18828.853098
5.135349,8,18830.163297
5.0420895,64,18832.29632
5.0173182,17,18837.219199
4.8486347,74,18838.249483
4.731663,78,18838.7347
5.0480466,39,18839.120709
4.873899,10,18840.809023
5.000969,24,18843.387637
4.799401,44,18845.262728
2.3309891,2,18845.686768
2.63488,46,18846.607573
5.046835,21,18847.170046
4.996305,60,18853.442598
4.7660947,53,18858.321975
5.0539975,57,18858.485782
4.651916,76,18861.144928
5.039901,36,18866.691719
5.089128,22,18866.980952
4.7635784,8,18868.356424
4.8902683,15,18871.112293
4.972541,62,18871.833756
2.4776447,2,18872.148229
3.954704,97,18872.501792
5.109509,40,18874.265948
4.530089,13,18874.90837
5.029139,22,18876.230857
4.956201,23,18880.420553
4.858011,47,18881.442486
4.922041,45,18884.699668
5.0500627,30,18886.603974
4.912202,70,18890.966471
4.897718,32,18892.37858
4.9438567,60,18892.704649
4.6522946,13,18896.206313
2.7056623,1,18896.269532
4.890089,16,18897.196173
5.0099077,68,18898.752904
4.998374,37,18904.522471
4.8906994,62,18910.442941
5.0967746,33,18911.778001
4.746061,60,18912.097397
3.9296808,94,18912.416944
2.4519923,6,18913.730772
5.003888,13,18915.182969
4.711497,64,18924.34548
4.9200644,69,18924.35518
4.9902625,62,18925.809825
5.071996,15,18928.195797
5.0783854,20,18929.032752
3.6049447,100,18934.387928
4.8496604,73,18940.219072
4.796497,64,18942.07997
4.041441,92,18946.44249
4.823208,70,18948.82652
4.7817044,52,18951.613617
5.0261054,16,18951.725226
4.8616986,30,18951.725558
4.0361557,5,18952.806249
4.5675654,7,18953.458005
4.540024,10,18954.20976
4.66301,17,18959.063351
3.5933738,100,18961.981789
4.9187183,63,18967.146245
4.9696436,77,18970.477145
3.828344,3,18971.278272
4.802172,64,18972.791444
3.026637,28,18974.319754
4.6515484,8,18974.320096
2.4689279,1,18974.51933
3.8608415,2,18974.768169
5.0010557,19,18975.572623
3.478828,8,18976.168859
3.675178,98,18981.725895
4.8640985,54,18985.798639
5.0677156,61,18989.265238
5.0414624,8,18990.665627
4.7397923,27,18991.493058
5.0936112,13,18992.968423
2.2263162,1,18993.084681
5.0170484,51,18993.085026
3.8802702,2,18993.567296
3.7931123,99,18995.49457
4.9587946,30,18999.247215
4.9766684,43,19002.596592
4.8542924,70,19006.371777
5.0986876,35,19007.360005
4.3236313,11,19008.19839
4.563147,9,19009.880155
4.753758,58,19013.420356
2.6015987,1,19013.649286
5.1264544,22,19014.017102
3.6907709,100,19016.946766
4.9073787,51,19018.639024
5.044484,16,19020.635996
4.956822,29,19021.154861
5.0045314,39,19023.088312
5.149536,45,19026.806553
4.9526362,52,19030.615014
5.037022,11,19033.765945
4.8995376,36,19035.289045
3.7720516,100,19040.887935
3.7653806,99,19042.654315
2.5966203,3,19043.289576
5.0236716,16,19043.844864
4.9357395,52,19045.155807
4.9330435,33,19051.806268
4.5001416,85,19051.806638
2.3510013,6,19052.917698
4.845216,10,19053.669146
5.060618,18,19056.768843
5.024432,10,19058.248794
4.7566566,68,19058.958453
3.3323538,5,19060.324558
4.9201694,80,19061.296511
4.815574,23,19066.212861
4.581109,71,19067.421181
4.8118825,45,19074.090219
4.9623113,67,19074.480037
4.360615,87,19076.830217
4.509062,18,19079.153962
5.0353184,19,19079.920284
4.96656,67,19081.721191
4.768927,25,19082.746985
4.6700115,4,19083.450873
4.7965584,25,19084.20437
4.4165525,9,19085.136926
3.0402992,29,19086.846513
5.029674,37,19086.846854
3.010991,5,19087.882331
4.8294735,16,19088.075315
4.496898,19,19092.830825
5.1507955,26,19093.187568
2.7378597,2,19093.808175
4.5056496,7,19094.897319
5.025826,50,19095.462665
2.7598727,11,19096.314026
4.7844687,72,19102.885651
4.8864107,56,19105.182923
2.6563087,55,19105.908616
4.8071213,54,19106.834203
4.5476837,19,19111.247118
4.9491205,36,19111.366768
4.806141,58,19118.66503
2.7076921,64,19119.289289
4.9334373,57,19124.410323
4.9337935,24,19124.8997
5.0156355,13,19126.895283
5.0208836,32,19130.661236
4.978237,57,19131.542687
4.0697627,98,19131.683291
5.03853,12,19132.796416
5.009364,13,19134.220043
4.9493484,50,19137.169687
4.7916417,29,19138.722287
4.942529,23,19138.861552
4.2351165,9,19139.89041
2.7263412,14,19142.267947
4.4573083,8,19143.875022
4.7118325,13,19146.460071
4.920934,48,19148.278641
4.6242123,69,19149.276506
5.0574164,17,19152.573264
5.044484,16,19153.763418
4.7528644,20,19157.707599
3.7375243,100,19159.592687
4.6819043,81,19163.169803
4.8017383,66,19165.727728
5.0400224,36,19166.856058
4.951905,22,19168.621837
4.404897,3,19169.509148
4.9000626,23,19171.558954
4.7627144,73,19172.95154
4.6949854,44,19175.862342
5.1304183,46,19177.808801
4.756641,59,19183.359912
5.1236234,56,19187.574366
4.671579,83,19189.219526
4.741672,59,19189.879286
4.4799366,5,19190.924366
5.2516203,10,19191.112502
4.81452,44,19191.539442
2.6137366,9,19193.004902
2.388234,12,19193.336647
4.980176,23,19195.934451
5.1627226,17,19200.608592
3.7471688,100,19207.276366
4.767699,75,19208.233828
5.031463,27,19212.897828
2.314821,1,19213.232444
3.7718718,100,19213.530783
4.8734155,17,19217.528049
4.7304115,12,19219.76369
3.6577542,100,19220.481582
